gene_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64
ENSG00000248950	-12.658095	2.5324423	0.25768313	-0.78420997	0.11753975	-0.01996213	-0.106587216	-0.073534295	0.9989856	-0.28173932	0.052515186	-1.1440446	-0.13594225	-1.0956836	-1.2532159	0.4706376	-0.4491871	0.7704644	-0.13796204	-0.6081127	0.5370118	0.050278753	-0.1392776	0.072884835	0.34993264	0.2216951	0.32853946	0.31518316	0.11422746	-0.061554845	-0.2922305	-0.035276234	-0.0016970664	0.2174022	-0.19554752	0.016339144	0.03407121	-0.046837214	0.16929153	-0.04713759	0.04531585	0.036260027	-0.13078378	-0.11109561	0.029633021	0.03503659	-0.13466164	-0.049907256	0.027156252	-0.078838065	0.0101604005	-0.059867464	0.09898635	0.090624705	0.15460046	0.023690416	0.08492778	-0.06335734	-0.000752425	-0.02170299	-0.048534214	-0.033935294	0.06867137	0.003980437
ENSG00000244414	-11.279675	3.4084408	0.093233794	-0.77479386	0.075707994	2.003508	-0.57422394	-1.6656476	1.6619415	-2.9596698	-11.266999	8.304787	6.362306	-0.23806651	-2.470946	4.7472134	-2.8046532	2.0411716	-0.281637	-0.29104686	0.84711516	-1.166032	-0.35967797	0.22262457	0.13962431	0.2853129	0.093211204	0.07804982	-0.023243364	-0.0310025	0.14135729	-0.49808103	0.8702327	0.45163247	0.20176287	-1.3913871	0.4088972	0.6541431	0.1661155	-0.54755425	0.34771815	0.5106699	-1.3818911	-0.10282707	0.74205124	0.30589822	-0.43305513	-0.3703914	-0.078896835	-0.4575396	0.78509915	0.2246275	0.23644157	-0.3226651	0.07002438	-0.87991416	0.16647176	-1.482021	0.2501738	-0.7302622	-0.33681196	-0.08734081	0.32558018	-0.894139
ENSG00000250945	-12.597493	2.5179698	0.24481097	-0.78242505	0.12563968	-0.017162811	-0.105189785	-0.09093006	1.0030407	-0.29040685	0.04539969	-1.144166	-0.13401516	-1.0887814	-1.2085468	0.44609395	-0.43706155	0.7701594	-0.13626127	-0.5897693	0.5552214	0.051351856	-0.12651506	0.075152025	0.3565048	0.20051897	0.32864618	0.30155808	0.12050785	-0.06163279	-0.29539657	-0.03796891	-0.025784574	0.21632367	-0.16084075	0.022375993	0.035826918	-0.04109352	0.16347133	-0.04458986	0.036555547	0.04527962	-0.13952318	-0.11746747	0.027606115	0.03679098	-0.1393929	-0.05628184	0.037629165	-0.064605355	0.010967248	-0.058843315	0.08184686	0.08687563	0.14847578	0.032196354	0.082655214	-0.071949966	0.0043432126	-0.010296958	-0.039895244	-0.023332208	0.06744202	-0.008085811
ENSG00000254662	-12.587908	2.520292	0.25225693	-0.76342595	0.109739855	-0.01812968	-0.10545356	-0.08377635	0.9913193	-0.2918029	0.046997648	-1.1358603	-0.14292572	-1.0835729	-1.2261403	0.45716983	-0.4374247	0.75597304	-0.13615952	-0.6053069	0.5380248	0.050724097	-0.12675333	0.08859196	0.36173782	0.22314411	0.32526723	0.30455872	0.11114953	-0.06041872	-0.29154408	-0.03321564	-0.00367192	0.20695378	-0.18865207	0.012414396	0.033528924	-0.04537277	0.16403742	-0.048727836	0.042179476	0.03212426	-0.12804653	-0.10904491	0.028236423	0.035473127	-0.13268532	-0.04830515	0.025039747	-0.07861769	0.013259398	-0.060175687	0.1002417	0.08949852	0.15576953	0.024946678	0.0810403	-0.060764167	0.0041223112	-0.021296015	-0.045115452	-0.03235912	0.06935542	0.00022143181
ENSG00000228470	-12.404776	2.5113478	0.314839	-0.7190291	0.075705156	-0.013762798	-0.10501316	-0.11431081	0.93327284	-0.35833308	-0.013045356	-1.0761817	-0.21152923	-0.9518557	-0.9238681	0.28027847	-0.40844628	0.769344	-0.17011574	-0.49895808	0.5859226	0.09970687	-0.10071999	0.07338273	0.3133	0.2358382	0.31025273	0.3106768	0.11584854	-0.05735422	-0.30862314	-0.031309526	-0.031481314	0.20050459	-0.17783841	0.045239802	0.028109502	-0.03846795	0.15633534	-0.056004163	0.049060363	0.028471498	-0.14717887	-0.09933577	0.03715715	0.039778247	-0.12139405	-0.048221964	0.024524204	-0.060883574	-0.005509195	-0.04319626	0.09598263	0.06762813	0.13621154	0.019663932	0.08928019	-0.047739092	-0.010948246	-0.028272336	-0.044297706	-0.0310566	0.0797738	0.024490582
ENSG00000239742	-12.60647	2.5144193	0.2548806	-0.78412503	0.12533148	-0.018280603	-0.10746244	-0.073909335	0.9973635	-0.2815527	0.045534108	-1.1352576	-0.1480873	-1.0900362	-1.2420672	0.46192506	-0.43811023	0.75937456	-0.13685802	-0.5998514	0.5504898	0.052953836	-0.14309542	0.07988625	0.34898216	0.21194504	0.32102522	0.3075201	0.113796785	-0.062307116	-0.2822576	-0.044830557	-0.005227369	0.2115276	-0.19279332	0.02608658	0.03877728	-0.043717302	0.16524142	-0.044955242	0.049098402	0.03410903	-0.13613841	-0.117504135	0.025298376	0.033731952	-0.12551053	-0.04666777	0.033094972	-0.07533106	0.008590365	-0.059160404	0.09332351	0.08423242	0.14743653	0.02460917	0.08261548	-0.06435643	0.0047769938	-0.016238717	-0.04855038	-0.026780576	0.06567408	0.0024103203
ENSG00000271983	-11.992577	2.3944662	0.33809635	-0.4876227	0.21238472	4.459898e-05	-0.090103716	-0.18543781	0.93883383	-0.35533428	0.02469038	-1.1178188	-0.17746893	-1.0351816	-1.2709563	0.30124474	-0.38742435	0.6912485	-0.13529338	-0.48916167	0.49837402	0.02943132	-0.121709324	0.118106104	0.32585326	0.15025385	0.30108577	0.25813696	0.08470981	-0.06324595	-0.25265825	-0.05293659	-0.009650853	0.18577273	-0.15293263	0.049789827	0.07008216	-0.018421339	0.11230025	-0.04514504	-0.0034828992	0.01111256	-0.12808558	-0.08405521	0.054088913	0.008675579	-0.08442438	0.009829956	0.022895798	0.017425047	-0.04193436	-0.0660777	0.028155146	0.012917122	0.16265737	-0.0029112662	0.11321656	-0.050890263	0.03251338	0.026010394	0.0020560946	-0.012259832	0.051093377	0.014901601
ENSG00000231128	-12.297194	2.6649535	0.22533056	-0.6814192	-0.009470131	-0.0183672	-0.110004604	-0.20160702	0.7310486	-0.5877877	-0.22965366	-0.8006107	-0.49589682	-0.46802413	0.23189025	-0.40180776	-0.35037333	0.77309936	-0.33277953	-0.10523201	0.85600585	0.254498	-0.059548173	0.09643628	0.28970367	0.3026635	0.38518468	0.27481326	0.18293808	-0.055940196	-0.3941987	-0.0025068726	-0.13716923	0.1906363	-0.12626743	0.047887687	0.034511313	-0.09163488	0.18592119	-0.050737422	0.08582463	0.014111483	-0.14276929	-0.09607339	0.037507318	0.031438682	-0.10759767	-0.09805963	0.021629626	-0.08920845	-0.063405186	-0.049235277	0.09375321	0.07527264	0.114940286	0.029255599	0.07683736	-0.056191597	-0.039965052	0.0076142875	-0.08829072	-0.018794902	0.068130046	0.06365119
ENSG00000211583	-12.660079	2.5319524	0.25798437	-0.7850253	0.1175933	-0.019856315	-0.10661092	-0.07279216	1.0001932	-0.2815525	0.052175168	-1.1449518	-0.13513653	-1.0964266	-1.2544552	0.47068912	-0.44955817	0.7710254	-0.13780591	-0.60887957	0.53653175	0.050334778	-0.1395747	0.0729098	0.35022572	0.2225068	0.32859993	0.31526914	0.11422693	-0.061548483	-0.29198185	-0.03516286	-0.0016222522	0.2172946	-0.1962304	0.016275255	0.034370884	-0.047542196	0.16952659	-0.047281645	0.04532929	0.036588397	-0.13057217	-0.11101911	0.029769031	0.035197522	-0.13537703	-0.050122984	0.027185513	-0.079126246	0.010554254	-0.059840925	0.099309675	0.0906633	0.15448584	0.023952663	0.0848033	-0.06359083	-0.0008530468	-0.021391941	-0.04873703	-0.03430407	0.06903373	0.0038007684
ENSG00000224637	-12.036212	2.9594948	0.26815966	-0.48732358	-0.28133193	-0.06271609	-0.098913394	-0.37544948	0.4313984	-0.9306267	-0.55675465	-0.39249304	-0.9186837	0.2738275	2.03755	-1.4355292	-0.26586032	0.8158679	-0.5518438	0.47411677	1.1786349	0.51020217	0.06788553	0.11072085	0.24753737	0.4580439	0.48398888	0.30902618	0.20587045	-0.039285883	-0.53999	0.104141355	-0.2681873	0.152196	-0.03521496	0.08011557	0.08414775	-0.16026239	0.22548795	-0.06391443	0.099137895	-0.011954781	-0.1710788	-0.088227995	0.074006446	0.066524066	-0.12650616	-0.15691502	-0.0031034893	-0.1293462	-0.14792284	-0.014685803	0.19310197	0.06261431	0.055409923	0.033245627	0.15042143	-0.0070009017	-0.11333824	-0.045010787	-0.17119128	0.07125594	0.15695179	0.15253659
ENSG00000240881	-12.656474	2.5305622	0.25644317	-0.78496987	0.1173768	-0.020815138	-0.10632182	-0.07365865	1.0005157	-0.2789196	0.05256322	-1.1429225	-0.13455524	-1.0955259	-1.2522731	0.4688821	-0.44922975	0.7712851	-0.13823906	-0.60665166	0.5372081	0.050693486	-0.1384969	0.07353015	0.35093063	0.22304156	0.32912382	0.3156386	0.11495248	-0.06165058	-0.29182568	-0.035508018	-0.0032125148	0.21823935	-0.19605684	0.016143626	0.034172248	-0.04739185	0.16954806	-0.04702475	0.045012876	0.036451254	-0.13051833	-0.11162511	0.029103335	0.034987558	-0.13488328	-0.04916351	0.027027648	-0.0786166	0.010427446	-0.059621546	0.099006385	0.08971806	0.15423	0.024095694	0.08515809	-0.06356307	-0.0008543232	-0.021728422	-0.047640756	-0.033981472	0.06857925	0.003968682
ENSG00000106328	-5.9064817	7.100045	0.38689613	2.4667814	-4.2975254	-0.54509145	-0.011572413	-3.3484719	-5.226507	-7.375021	-6.649329	7.117727	-8.731528	13.988157	35.04252	-20.517553	1.6106672	1.2523289	-4.691361	11.355514	7.548182	5.1477346	2.1334488	0.39437202	-0.9323424	2.8239913	2.032121	0.2662456	1.1274728	0.18949777	-3.0532515	1.52869	-2.9808538	-0.5218252	1.5935365	0.79529834	0.5227394	-1.2774662	0.8266466	-0.22392046	0.64525515	-0.5151357	-0.6293367	0.14455637	0.5329839	0.4142623	-0.041475043	-1.302218	-0.2779554	-0.67293704	-1.7391804	0.4754168	1.1956697	-0.21317475	-1.0344642	0.21438737	0.85398066	0.59721816	-1.3182187	-0.30470026	-1.5917633	1.2297629	1.1204978	1.8797594
ENSG00000256747	-12.638838	2.531745	0.25483763	-0.7804934	0.111417584	-0.022021024	-0.105879	-0.07772321	0.9948077	-0.28031683	0.049258243	-1.13491	-0.14069378	-1.0852435	-1.2315259	0.45600986	-0.44814175	0.769645	-0.14131375	-0.6008642	0.5391047	0.05358916	-0.13680252	0.076033935	0.35064802	0.2218098	0.32624826	0.3151083	0.1138363	-0.061540153	-0.29213092	-0.036959022	0.0001407842	0.21453816	-0.19690767	0.018288892	0.03607521	-0.04548488	0.16805345	-0.04690907	0.04571418	0.03175666	-0.12774393	-0.1110777	0.02684813	0.03531896	-0.13479711	-0.047653113	0.025881786	-0.081405394	0.010818895	-0.060872536	0.094636016	0.09204547	0.1571704	0.020733856	0.08341253	-0.06783855	0.0034335004	-0.0188561	-0.043248136	-0.035859052	0.067343354	-0.0027460037
ENSG00000224236	-12.639727	2.5338333	0.25863227	-0.77969617	0.11326824	-0.019912694	-0.106662	-0.07565246	0.9931283	-0.2905856	0.045060787	-1.1358553	-0.14342044	-1.0794281	-1.2152982	0.44764265	-0.44607353	0.77031773	-0.142752	-0.5946391	0.543191	0.055912517	-0.13722214	0.07355536	0.3486987	0.2243146	0.32906756	0.31346375	0.11479563	-0.061158847	-0.29501012	-0.03322778	-0.0050395755	0.2161448	-0.19423683	0.018089237	0.034397107	-0.048314966	0.16946173	-0.04713215	0.046468653	0.037003346	-0.13080062	-0.110740826	0.030557767	0.03512617	-0.13397408	-0.051761825	0.027011886	-0.07939646	0.008182545	-0.059390947	0.099677086	0.09007721	0.15269229	0.023746764	0.085189275	-0.062514305	-0.00213303	-0.021429492	-0.050670758	-0.032863997	0.07087448	0.0070771263
ENSG00000233900	-12.6202	2.5682714	0.25563213	-0.77724373	0.11588354	-0.024847247	-0.1068246	-0.09593478	0.94228923	-0.27401495	0.081893064	-1.1222696	-0.14494665	-1.0768723	-1.2516131	0.5052431	-0.4578113	0.7324906	-0.1312042	-0.6001464	0.5170107	0.031442225	-0.14771979	0.05537966	0.2861117	0.18787779	0.32062206	0.3460501	0.12315447	-0.062847786	-0.30048144	-0.040696964	-0.017883688	0.22444883	-0.18517697	0.026966413	0.031882476	-0.008416161	0.14704557	-0.047600124	0.03986708	0.0013876547	-0.11043361	-0.108127385	0.036605243	0.04385771	-0.1396125	-0.048146393	0.022451034	-0.09563909	0.011361435	-0.057873182	0.107093714	0.08612298	0.15497155	0.018138628	0.08419592	-0.06686299	-0.010238985	-0.023914803	-0.04937125	-0.029401978	0.06259007	0.0010841048
ENSG00000228389	-11.474335	2.7130985	0.2284451	-0.5714124	-0.046802983	-0.118118145	-0.097143345	-0.2274788	0.36825603	-0.34019065	0.27340546	-0.9268253	-0.2716023	-0.7773	-1.1345149	0.6631526	-0.46100995	0.4117963	-0.008884695	-0.5698303	0.36827445	-0.124771036	-0.17208943	0.021863163	-0.1945998	-0.16827717	0.19175406	0.45773467	0.14798804	-0.07148024	-0.30669928	-0.10664947	-0.13247076	0.16161847	0.01444385	0.14555143	0.09340354	0.3673898	-0.07012431	-0.020664657	-0.052410454	-0.27555045	0.08934281	-0.047735043	0.010998637	0.049635056	-0.14910999	0.024391262	0.016350484	-0.1557295	0.06695179	-0.03368414	0.10193111	0.057410456	0.1265678	-0.035620667	0.1498444	-0.0048081633	-0.03302787	-0.10110693	0.0155740185	0.0155404145	0.037958454	-0.05323198
ENSG00000259915	-12.242682	2.3935666	0.35580882	-0.7114599	0.077742755	-0.032201156	-0.09547019	-0.13351926	0.9837148	-0.28338322	0.03449664	-1.1173377	-0.20214944	-1.0716791	-1.2559654	0.45845965	-0.45422328	0.7637502	-0.18122192	-0.51574063	0.5572406	0.05419173	-0.07429191	0.066540726	0.39192468	0.22224982	0.30092216	0.2176508	0.0894125	-0.060561143	-0.27642366	-0.062240265	0.01334369	0.19600177	-0.1940738	0.031924527	0.041522253	-0.038601544	0.124164544	-0.051611304	0.028980486	0.022384856	-0.13008726	-0.097822726	0.008151432	0.0067104604	-0.083842024	-0.0350681	0.018879017	-0.036828913	-0.021523941	-0.0687478	0.08629602	0.07173451	0.15426664	0.016581934	0.09956627	-0.080327004	0.0013743053	-0.018142443	-0.031556044	-0.058145057	0.053632736	0.021217259
ENSG00000248624	-12.606233	2.5467646	0.25940323	-0.7720559	0.097656876	-0.026189439	-0.10551349	-0.08846151	0.9797175	-0.2946614	0.028725188	-1.1125809	-0.16768385	-1.0369915	-1.1244146	0.3976781	-0.44511786	0.7743686	-0.15692614	-0.5608369	0.5602972	0.068992205	-0.12822713	0.07040923	0.34798285	0.23099601	0.33396423	0.3156562	0.11834418	-0.061084352	-0.29927942	-0.035543885	-0.010765278	0.21606153	-0.19801652	0.016514294	0.037361458	-0.055307176	0.17269936	-0.04872312	0.04498339	0.03580822	-0.13398466	-0.1087142	0.029248549	0.034173094	-0.13394168	-0.05124571	0.025416844	-0.07835695	0.0036456222	-0.05846735	0.09944317	0.089895755	0.15218148	0.024089573	0.088365085	-0.06682986	-0.0062484294	-0.02371228	-0.048552804	-0.03315379	0.065337725	0.006178868
ENSG00000173531	6.202264	2.238839	0.67781	8.612704	0.9854975	3.379529	-0.5833886	-5.6060586	-2.0612748	-7.34279	-16.729532	13.973837	2.5815976	4.9384327	9.134779	0.47048688	-0.9926465	1.107367	-2.0107489	4.5932956	4.5304356	-0.7048562	3.3588676	2.5017989	1.2184938	-1.2633227	1.4251847	-3.3506434	-0.7544659	0.12985967	-0.21848254	0.5118692	-1.4285413	-1.4883034	1.6745427	-1.0707759	0.26001915	1.5851746	-1.7734027	0.039406087	-1.0803411	-1.4165317	-1.0429246	0.5812246	-0.13928953	0.33543843	0.13523625	0.91585547	-0.8466621	1.4089104	-1.32487	0.0040077083	-0.155102	0.23679073	0.91623443	-1.244956	0.48206198	-1.7222164	0.31975347	-1.702524	0.32561323	1.0448921	0.0532387	-0.11690738
ENSG00000216518	-12.655539	2.5355012	0.25751552	-0.78450376	0.11704557	-0.02033034	-0.10670588	-0.074856125	0.99493456	-0.28012744	0.054556727	-1.1420406	-0.13557148	-1.0940045	-1.2516501	0.47168753	-0.4501418	0.7679637	-0.13788395	-0.60778534	0.5351679	0.049513273	-0.13913278	0.07234365	0.34585145	0.22128117	0.32761034	0.31677243	0.1156587	-0.061524797	-0.29275054	-0.03458964	-0.0036096103	0.21842743	-0.19617549	0.016033167	0.035207126	-0.0486603	0.17064361	-0.046825334	0.04569257	0.037175532	-0.13116825	-0.111170046	0.029454866	0.034733366	-0.13462338	-0.050166465	0.027551252	-0.07874248	0.010003983	-0.059680127	0.09838071	0.09127218	0.15381606	0.024224838	0.08485296	-0.06386404	-0.00056954316	-0.021446647	-0.048842113	-0.034168005	0.068438545	0.0040903725
ENSG00000221238	-12.658571	2.5314438	0.25813693	-0.7848224	0.117626175	-0.019676777	-0.106594756	-0.073155336	0.9998137	-0.28147194	0.052395094	-1.1444085	-0.13530537	-1.0958785	-1.2535753	0.47015	-0.44955555	0.7707672	-0.13815425	-0.60825354	0.5368361	0.050340112	-0.13894647	0.07379326	0.35056156	0.22202863	0.32854968	0.31522793	0.11411434	-0.061135776	-0.29148635	-0.035426613	-0.001658937	0.21705206	-0.19597091	0.016698387	0.034511607	-0.046988398	0.16919783	-0.047285978	0.04529843	0.0364066	-0.13073252	-0.110989906	0.029850021	0.035090752	-0.13514687	-0.049593333	0.027414095	-0.07826566	0.010142955	-0.059703887	0.09895604	0.0899207	0.1547745	0.023505384	0.08499661	-0.06324454	-0.00095454144	-0.021780657	-0.048944112	-0.03378361	0.06825376	0.0041294545
ENSG00000258173	-12.660728	2.5319202	0.25799528	-0.7850378	0.117756814	-0.019801905	-0.1066344	-0.07261037	1.0002416	-0.2815776	0.052263923	-1.144825	-0.13499962	-1.0964125	-1.2543656	0.47069997	-0.4494641	0.77097344	-0.13809645	-0.6089117	0.5366343	0.050356977	-0.13949071	0.07323535	0.35012874	0.22264309	0.328493	0.3153076	0.11427101	-0.061530747	-0.29200456	-0.0349243	-0.0017185118	0.2173891	-0.1959721	0.016452322	0.034363717	-0.047459945	0.16960694	-0.04712837	0.0456107	0.036531482	-0.13057351	-0.111054696	0.029824235	0.035193235	-0.13509753	-0.04992333	0.027221415	-0.07905624	0.010542825	-0.05988485	0.09915521	0.090512864	0.15454803	0.023825359	0.08477852	-0.06339489	-0.0007839249	-0.02147787	-0.04859454	-0.034083635	0.06888751	0.0038365312
ENSG00000207242	-12.514027	2.5273247	0.26869613	-0.75608474	0.10173845	0.0052739913	-0.08698629	-0.101204455	1.0114131	-0.34874254	0.010561073	-1.1352023	-0.14957407	-1.0942844	-1.3201947	0.32277685	-0.33898208	0.7041098	-0.18039764	-0.5478341	0.5033973	0.01839778	-0.09451177	0.04224927	0.30284816	0.27757987	0.37466553	0.28375036	0.10687128	-0.054596826	-0.3249067	-0.053147502	0.0014656055	0.2114376	-0.18184021	0.0024698945	0.03772156	-0.050070383	0.16854118	-0.029111221	0.0317432	0.041912824	-0.12306893	-0.11148321	0.037068438	0.020974064	-0.111647554	-0.048255	-0.005393067	-0.07729092	-0.004763548	-0.07081118	0.08968903	0.10581189	0.16372901	0.027881699	0.08419283	-0.0643657	0.0134747075	-0.015766121	-0.034001097	-0.040117167	0.056523617	0.0055800136
ENSG00000238986	-12.50901	2.491337	0.25597277	-0.7465597	0.096934564	-0.029376173	-0.101770885	-0.09018598	0.9892452	-0.28282765	0.042821947	-1.1324885	-0.15579854	-1.07771	-1.2358682	0.45804706	-0.4406544	0.75919753	-0.14645475	-0.5628777	0.52028954	0.05252704	-0.13183616	0.059583277	0.34964523	0.18727967	0.3129147	0.28935948	0.11734472	-0.06203987	-0.28329653	-0.050228782	0.008400783	0.21331736	-0.18647341	0.012230848	0.031023866	-0.028343016	0.15584263	-0.054771703	0.040894993	0.024411699	-0.13247575	-0.09740795	0.02150643	0.028566895	-0.11667465	-0.051792525	0.02544996	-0.0709155	-0.00070646167	-0.063246034	0.08136922	0.1056486	0.14299728	0.01980446	0.088990755	-0.07519181	0.005758419	-0.020480126	-0.03829937	-0.04079919	0.055360746	0.0038806451
ENSG00000232240	-12.655334	2.5329742	0.25747246	-0.7829841	0.1150813	-0.020509241	-0.106522486	-0.0742533	0.99682456	-0.28484592	0.04924138	-1.1406821	-0.13902381	-1.088303	-1.2366273	0.46059993	-0.44862473	0.77117324	-0.1407958	-0.6020178	0.5392468	0.05294544	-0.13858207	0.073170625	0.3492768	0.22433953	0.32933947	0.3150143	0.11480226	-0.061446253	-0.29320088	-0.03444417	-0.003485758	0.21714546	-0.19494738	0.016837496	0.034836985	-0.047868002	0.16936576	-0.047452394	0.0459142	0.03756153	-0.13113476	-0.111068614	0.029968433	0.035047572	-0.13580564	-0.0509298	0.026273808	-0.07962229	0.008812754	-0.060552593	0.09922392	0.09076775	0.15378663	0.023714703	0.08521608	-0.06250559	-0.0013194586	-0.021396022	-0.05022531	-0.033274256	0.06971609	0.0057876236
ENSG00000149428	42.617226	-8.186022	-6.150465	15.639372	-1.0435671	5.2656035	-1.2765148	-5.6536746	-9.588243	-0.051442504	-3.4618576	7.130912	2.9754362	16.531466	21.547398	-12.524523	6.8037043	-11.592076	3.8586144	-1.0777395	2.9093587	5.099447	3.2178965	6.7453136	1.3359574	1.8262469	-4.2552986	-3.3626559	0.06880494	-0.20298131	3.1247401	-6.030791	-0.13090633	2.9006271	-8.303911	4.011357	-3.6717694	1.6304204	-0.11257688	1.8511844	0.73373353	-1.444696	-2.8140564	-0.104961075	-2.1619365	-0.8723336	3.8020475	-0.35781112	3.7716327	-1.7894553	7.8559384	-0.42344034	-2.407274	3.4882762	-0.4634866	-1.0701727	1.0551528	-0.18036671	-4.6853104	-3.3360655	-3.2205303	-0.8591061	-3.9182012	1.541216
ENSG00000240861	-12.639554	2.529849	0.2588921	-0.7810764	0.115829974	-0.0133939525	-0.10893379	-0.07351727	0.9942083	-0.2838525	0.052290373	-1.1399254	-0.14033332	-1.090054	-1.2447532	0.4659481	-0.4488322	0.7691337	-0.13958943	-0.6041544	0.5363247	0.050913874	-0.13908695	0.07258696	0.346623	0.21983102	0.32671884	0.3155563	0.11448562	-0.06156248	-0.2915031	-0.035446156	-0.0015459477	0.2165764	-0.19499053	0.016873721	0.03460761	-0.046508767	0.16660395	-0.046230134	0.04460683	0.033600044	-0.12896113	-0.10917664	0.030251889	0.035171926	-0.13369338	-0.050358046	0.025513178	-0.07850368	0.011889111	-0.059428494	0.09905526	0.091051415	0.15453699	0.023994783	0.08518341	-0.062382713	0.00020622408	-0.021782236	-0.047887012	-0.03262478	0.06745506	0.004071262
ENSG00000119333	22.853584	-4.1068287	1.1548777	13.267528	0.3540851	1.2341858	0.3816232	-5.5431027	-4.6273904	-4.902528	-4.309836	3.3834229	-3.7058418	11.310256	16.067783	-12.761229	6.035996	-0.25899354	-2.804068	8.619006	3.4371417	2.854403	2.8631508	2.77208	4.2709355	-1.622642	0.1052202	-3.5167782	-0.7648211	0.09578225	-0.089003086	0.876925	3.2149818	0.5270196	-0.9407779	0.7373516	-0.09206958	-0.1784121	-1.1379946	-0.54897404	-1.5388267	0.6102654	-1.1132466	1.5859059	-0.352562	-0.13861802	0.26800525	0.06854759	-0.916928	1.2533878	-0.7713646	-0.15067267	-1.1413093	-1.7950965	1.6511546	-1.3315951	1.1794946	1.5504984	-0.3613644	-0.8757473	-0.06366512	0.95487183	0.90797967	0.50848496
ENSG00000222721	-12.660018	2.5317605	0.257793	-0.7849194	0.11787157	-0.019821541	-0.106676064	-0.0724468	1.0001442	-0.28176335	0.05213091	-1.1446748	-0.13530199	-1.0963074	-1.253764	0.47052008	-0.44949415	0.77094	-0.13804126	-0.6086828	0.53667575	0.050349645	-0.13943733	0.07307522	0.3500941	0.22268362	0.32868674	0.31539136	0.11473397	-0.06157511	-0.29180095	-0.034913022	-0.00163292	0.21734619	-0.19592795	0.01654133	0.034402102	-0.047393758	0.1694726	-0.047208264	0.0455275	0.036663614	-0.13068603	-0.11104397	0.029719133	0.03516889	-0.13511871	-0.05023759	0.027451284	-0.07889209	0.0104068965	-0.05982971	0.09936069	0.0906799	0.15480182	0.023980502	0.08469634	-0.063172035	-0.0003720902	-0.021872398	-0.048746068	-0.034029942	0.06886668	0.0035863884
ENSG00000214047	-12.605277	2.512364	0.25573298	-0.7803129	0.11528871	-0.01950716	-0.1067782	-0.07204383	0.99870056	-0.28394556	0.05166819	-1.1426558	-0.138512	-1.093533	-1.2508068	0.46763074	-0.44919565	0.770542	-0.14164004	-0.60074013	0.5377468	0.05339978	-0.13749418	0.07033258	0.3529599	0.21862115	0.3247418	0.31075168	0.112931766	-0.061917663	-0.28866768	-0.03811587	-0.0012632038	0.21831296	-0.19948374	0.018773312	0.03309525	-0.045590017	0.16493401	-0.048138253	0.04341456	0.04069063	-0.13420118	-0.10782834	0.032892738	0.03486076	-0.13830967	-0.053764082	0.02690364	-0.076646425	0.013245898	-0.05670073	0.09760917	0.083877474	0.15162675	0.026199136	0.083582915	-0.061689984	0.00020140375	-0.021910502	-0.05049746	-0.034201853	0.06920883	0.0028516748
ENSG00000272736	-12.61984	2.544568	0.25584006	-0.7747361	0.09727896	-0.02644787	-0.1073607	-0.06544751	0.9838665	-0.30793566	0.0322785	-1.1256539	-0.15183763	-1.0531063	-1.149668	0.40956467	-0.4431264	0.7727535	-0.15266779	-0.571795	0.5598276	0.06583295	-0.12977082	0.07269451	0.34942138	0.22615148	0.33040452	0.3172563	0.116431914	-0.061250795	-0.2962488	-0.03278777	-0.01778575	0.21551557	-0.18760861	0.018388843	0.030180322	-0.05240449	0.17438743	-0.048468005	0.0483367	0.03047455	-0.13478333	-0.110734455	0.029199723	0.035840824	-0.13198826	-0.052310713	0.023239011	-0.08454781	0.00699055	-0.060456365	0.09752307	0.09487584	0.1526243	0.023070244	0.082626216	-0.065476574	-0.0033951334	-0.022836521	-0.044559397	-0.027401531	0.070787825	0.00962134
ENSG00000196867	-6.447597	1.7554367	-0.5053574	0.5469329	-0.9753457	-0.7137857	0.12795772	-1.3568157	-0.2442042	0.35283452	0.4926584	-0.16030332	-0.55996937	0.10859717	0.24072929	0.028398901	-0.66108084	0.2970434	-0.39171386	0.53757817	0.073460214	0.095498554	-0.10416715	-0.19191106	0.21324623	-0.38878834	0.18120135	-0.19184005	0.12442963	-0.067112446	-0.2338275	-0.21063066	-0.008358859	-0.011808038	0.07112173	-0.20241559	-0.27320132	0.046804555	-0.1392768	-0.19030064	-0.029122524	-0.1433043	-0.093979605	0.31873998	0.10680278	-0.15326062	0.08787515	-0.013000684	-0.10768728	0.10988229	-0.2404933	0.04163157	-0.118405975	0.26943082	0.025476865	0.025205703	-0.11827954	-0.09036336	0.072712615	-0.1803747	0.093373984	-0.35541177	-0.117535934	-0.117997035
